Initial time 16_40_57_618_21_6_2021
Sampling rate 10[Hz]
Stroke in mm
Version:1.0
259.9999;0
261.284;100000
291.9435;200000
350.1841;300000
385.9014;400000
389.4809;500000
389.8149;600000
389.9377;700000
389.9729;800000
389.9903;900000
374.99;1000000
323.3205;1100000
273.7232;1200000
260.8055;1300000
260.2708;1400000
260.1124;1500000
260.0455;1600000
260.0222;1700000
