Initial time 12_4_20_490_22_6_2021
Sampling rate 10[Hz]
E1: Kraft in N
Version:1.0
-58.865807;0
-58.82268;100000
-58.434555;200000
-56.968304;300000
-58.262054;400000
-58.089554;500000
-57.09768;600000
-58.73643;700000
-58.47768;800000
-58.56393;900000
-59.253933;1000000
-59.72831;1100000
-61.367065;1200000
-53.863293;1300000
-56.709553;1400000
-60.288937;1500000
-60.547688;1600000
-59.253933;1700000
