Initial time 10_19_24_480_22_6_2021
Sampling rate 10[Hz]
Velocity in mm/s
Version:1.0
-0.0039701276;0
65.86777;100000
463.82605;200000
577.8857;300000
204.91733;400000
6.530197;500000
2.6219978;600000
0.85894865;700000
0.10908095;800000
0.03455613;900000
-227.5365;1000000
-589.154;1100000
-435.9079;1200000
-44.352493;1300000
-4.877606;1400000
-1.4103422;1500000
-0.6740039;1600000
-0.07599228;1700000
