Initial time 14_13_23_790_22_6_2021
Sampling rate 10[Hz]
E1: Kraft in N
Version:1.0
-58.82268;0
-58.693306;100000
-59.210808;200000
-49.852654;300000
-57.442677;400000
-60.849564;500000
-57.442677;600000
-60.07331;700000
-58.30518;800000
-58.82268;900000
-58.04643;1000000
-60.15956;1100000
-56.2783;1200000
-56.537052;1300000
-61.884567;1400000
-63.954575;1500000
-60.763313;1600000
-56.493927;1700000
