Initial time 16_13_59_258_21_6_2021
Sampling rate 10[Hz]
E1: Kraft in N
Version:1.0
-58.82268;0
-58.693306;100000
-61.32394;200000
-55.545174;300000
-57.35643;400000
-63.8252;500000
-58.262054;600000
-59.685184;700000
-57.054554;800000
-58.04643;900000
-59.64206;1000000
-58.39143;1100000
-60.547688;1200000
-64.42895;1300000
-64.73083;1400000
-44.893265;1500000
-45.971394;1600000
-59.943935;1700000
