Initial time 14_28_30_868_21_6_2021
Sampling rate 10[Hz]
Stroke in mm
Version:1.0
259.9999;0
262.3578;100000
296.6486;200000
355.0492;300000
387.1891;400000
389.5176;500000
389.8137;600000
389.9285;700000
389.9779;800000
389.9854;900000
383.7527;1000000
341.1898;1100000
284.9545;1200000
261.069;1300000
260.3765;1400000
260.1471;1500000
260.0658;1600000
260.0254;1700000
