Initial time 10_49_41_266_17_6_2021
Sampling rate 10[Hz]
Velocity in mm/s
Version:1.0
6.611934E-4;0
105.00127;100000
501.69528;200000
552.2282;300000
162.51013;400000
4.443129;500000
2.5678577;600000
0.8623033;700000
0.12395108;800000
0.5201455;900000
-268.13113;1000000
-593.4244;1100000
-394.47244;1200000
-17.401506;1300000
-3.5861409;1400000
-0.9591276;1500000
-0.8447085;1600000
-0.067203365;1700000
