Initial time 13_41_6_136_17_6_2021
Sampling rate 10[Hz]
Stroke in mm
Version:1.0
259.9999;0
261.2809;100000
291.9815;200000
350.2196;300000
385.8923;400000
389.4958;500000
389.8246;600000
389.9378;700000
389.9799;800000
389.9889;900000
374.9571;1000000
323.3337;1100000
273.7615;1200000
260.7867;1300000
260.2552;1400000
260.1064;1500000
260.0391;1600000
260.0192;1700000
