Initial time 15_27_59_675_18_6_2021
Sampling rate 10[Hz]
Stroke in mm
Version:1.0
259.9999;0
262.5563;100000
297.2139;200000
355.5521;300000
387.2893;400000
389.5361;500000
389.8492;600000
389.9421;700000
389.9759;800000
389.9916;900000
378.3348;1000000
329.2251;1100000
277.0476;1200000
260.8583;1300000
260.3008;1400000
260.1279;1500000
260.0474;1600000
260.0227;1700000
