Initial time 16_32_42_98_21_6_2021
Sampling rate 10[Hz]
Velocity in mm/s
Version:1.0
5.064107E-4;0
65.59238;100000
460.73608;200000
583.7065;300000
204.04953;400000
5.2603874;500000
2.9886124;600000
0.668381;700000
0.1525541;800000
0.04681412;900000
-228.65784;1000000
-591.07623;1100000
-435.76724;1200000
-43.65645;1300000
-4.3978353;1400000
-1.0852275;1500000
-0.7903786;1600000
-0.08405429;1700000
